id	name	type	team	initiationDate	finalisationDate	finalStatus
1003753	Context-1003753	beach volleyball	Team-98	2001-03-22		
1002422	Context-1002422	table tennis	Team-29	2015-02-02		
1003750	Context-1003750	climbing	Team-45	2005-11-25		
1002421	Context-1002421	pankration	Team-33	2008-06-28		
1003751	Context-1003751	table tennis	Team-56	2000-06-25		
1002428	Context-1002428	judo	Team-71	2000-08-20		
1002427	Context-1002427	soccer	Team-98	2003-09-13		
1003758	Context-1003758	sailing	Team-96	2010-05-13		
1002429	Context-1002429	gymnastics	Team-22	2001-04-28		
1003759	Context-1003759	basketball	Team-47	2008-11-22		
1002413	Context-1002413	dancing	Team-91	2000-11-05		
1003745	Context-1003745	roller sport	Team-73	2005-02-22		
1002412	Context-1002412	track and field	Team-12	2009-10-01		
1003746	Context-1003746	roller sport	Team-38	2014-06-12		
1002415	Context-1002415	wrestling	Team-17	2011-04-14		
1003743	Context-1003743	track and field	Team-18	2006-02-04		
1002414	Context-1002414	volleyball (indoor)	Team-61	2017-01-01		
1003744	Context-1003744	basketball	Team-20	2010-12-09		
1003741	Context-1003741	underwater swimming	Team-86	2002-11-28		
1003742	Context-1003742	boxing	Team-79	2007-12-21		
1002411	Context-1002411	diving	Team-43	2001-07-18		
1002410	Context-1002410	tennis	Team-6	2003-05-11		
1003740	Context-1003740	wrestling	Team-62	2017-02-01		
1002417	Context-1002417	squash	Team-29	2010-03-25		
1003749	Context-1003749	plunge for distance	Team-19	2003-01-26		
1002416	Context-1002416	road cycling	Team-91	2006-10-07		
1002419	Context-1002419	handball	Team-83	2017-06-23		
1003747	Context-1003747	plunge for distance	Team-36	2010-07-11		
1002418	Context-1002418	synchronized swimming	Team-79	2014-06-27		
1003748	Context-1003748	softball	Team-3	1998-01-05		
1009919	Context-1009919	surfing	Team-21	2007-09-08		
1009918	Context-1009918	croquet	Team-41	2009-05-12		
1001199	Context-1001199	bowling	Team-12	2017-01-27		
1001198	Context-1001198	diving	Team-32	2015-10-06		
1009911	Context-1009911	plunge for distance	Team-26	2011-11-25		
1009910	Context-1009910	surfing	Team-76	2012-11-13		
1009913	Context-1009913	track and field	Team-50	2009-03-04		
1009912	Context-1009912	pentathlon	Team-86	2012-06-10		
1009915	Context-1009915	motor boating	Team-75	2011-03-05		
1009914	Context-1009914	roller sport	Team-55	2013-10-25		
1009917	Context-1009917	mountain cycling	Team-1	2015-01-06		
1009916	Context-1009916	triathlon	Team-98	2000-02-09		
1001195	Context-1001195	bowling	Team-68	2007-07-27		
1001194	Context-1001194	wrestling	Team-76	2010-09-17		
1001197	Context-1001197	field hockey	Team-6	2009-12-08		
1001196	Context-1001196	road cycling	Team-61	2003-03-07		
1001191	Context-1001191	rugby 7s	Team-4	2000-03-08		
1001190	Context-1001190	softball	Team-63	2005-04-08		
1001193	Context-1001193	water polo	Team-2	2007-02-02		
1001192	Context-1001192	karate	Team-16	1999-10-21		
1009908	Context-1009908	softball	Team-90	2014-09-26		
1009907	Context-1009907	beach volleyball	Team-19	2003-01-17		
1009909	Context-1009909	diving	Team-79	2003-02-07		
1001188	Context-1001188	handball	Team-63	1998-02-28		
1001187	Context-1001187	wakeboard	Team-86	2009-05-20		
1001189	Context-1001189	handball	Team-43	2009-10-02		
1009900	Context-1009900	kayak	Team-18	2008-09-23		
1009902	Context-1009902	lacrosse	Team-25	1998-12-19		
1009901	Context-1009901	field hockey	Team-35	2007-08-16		
1009904	Context-1009904	swimming	Team-91	2017-01-18		
1009903	Context-1009903	squash	Team-76	2017-10-11		
1009906	Context-1009906	pentathlon	Team-63	2016-04-05		
1009905	Context-1009905	climbing	Team-8	1998-10-10		
1001184	Context-1001184	climbing	Team-31	2005-03-19		
1001183	Context-1001183	weightlifting	Team-15	2010-07-08		
1001186	Context-1001186	squash	Team-79	2000-02-26		
1001185	Context-1001185	racquets	Team-73	2006-02-05		
1001180	Context-1001180	jeu de paume	Team-73	2000-09-25		
1001182	Context-1001182	plunge for distance	Team-35	2013-11-26		
1001181	Context-1001181	shooting	Team-48	2013-06-08		
1008609	Context-1008609	softball	Team-64	2009-07-05		
1008601	Context-1008601	wakeboard	Team-68	2017-08-17		
1009933	Context-1009933	beach volleyball	Team-20	2013-03-24		
1008602	Context-1008602	weightlifting	Team-14	2009-07-27		
1009932	Context-1009932	climbing	Team-49	2013-08-17		
1008603	Context-1008603	canoe	Team-21	2004-01-01		
1009935	Context-1009935	croquet	Team-40	2002-05-28		
1008604	Context-1008604	beach volleyball	Team-98	2009-09-26		
1009934	Context-1009934	netball	Team-4	2001-12-24		
1008605	Context-1008605	rugby 7s	Team-67	1998-10-17		
1009937	Context-1009937	obstacle race for swimming	Team-6	2014-09-08		
1008606	Context-1008606	rugby union	Team-47	2016-04-16		
1009936	Context-1009936	motor boating	Team-71	2013-03-22		
1008607	Context-1008607	pankration	Team-19	2000-01-15		
1009939	Context-1009939	equestrian	Team-39	2009-01-15		
1008608	Context-1008608	table tennis	Team-25	2016-06-05		
1009938	Context-1009938	sailing	Team-32	2016-12-09		
1009931	Context-1009931	underwater swimming	Team-60	2000-04-15		
1008600	Context-1008600	weightlifting	Team-98	2000-10-10		
1009930	Context-1009930	rowing	Team-44	2008-10-20		
1009929	Context-1009929	road cycling	Team-90	2017-04-16		
1009922	Context-1009922	badminton	Team-71	2014-12-11		
1009921	Context-1009921	racquets	Team-32	2000-07-19		
1009924	Context-1009924	fencing	Team-16	2012-10-23		
1009923	Context-1009923	wakeboard	Team-11	2014-10-26		
1009926	Context-1009926	shooting	Team-97	2006-10-19		
1009925	Context-1009925	volleyball (indoor)	Team-31	2015-06-24		
1009928	Context-1009928	plunge for distance	Team-88	2004-01-09		
1009927	Context-1009927	golf	Team-56	2011-01-12		
1009920	Context-1009920	road cycling	Team-22	2009-12-14		
1001159	Context-1001159	pankration	Team-85	2007-03-09		
1001158	Context-1001158	water polo	Team-77	2014-07-11		
1002489	Context-1002489	baseball	Team-33	2010-04-05		
1001155	Context-1001155	field hockey	Team-75	2000-01-13		
1002486	Context-1002486	archery	Team-65	2008-11-14		
1001154	Context-1001154	soccer	Team-3	2000-05-24		
1002485	Context-1002485	road cycling	Team-5	2004-07-11		
1001157	Context-1001157	fencing	Team-17	2012-06-22		
1002488	Context-1002488	fencing	Team-89	2012-08-05		
1001156	Context-1001156	shooting	Team-39	1998-11-07		
1002487	Context-1002487	rugby union	Team-20	2007-08-08		
1001151	Context-1001151	bowling	Team-28	2010-07-13		
1002482	Context-1002482	track and field	Team-16	2013-01-09		
1001150	Context-1001150	bowling	Team-91	2017-05-15		
1002481	Context-1002481	underwater swimming	Team-52	1999-05-08		
1001153	Context-1001153	lacrosse	Team-64	2014-12-09		
1002484	Context-1002484	motor boating	Team-95	2014-02-14		
1001152	Context-1001152	basketball	Team-2	2008-06-24		
1002483	Context-1002483	wakeboard	Team-97	2004-10-23		
1002480	Context-1002480	triathlon	Team-1	1999-03-15		
1001148	Context-1001148	beach volleyball	Team-55	1998-05-06		
1002479	Context-1002479	dancing	Team-26	2011-01-16		
1001147	Context-1001147	track cycling	Team-91	1999-05-23		
1002478	Context-1002478	sailing	Team-16	2004-01-25		
1001149	Context-1001149	synchronized swimming	Team-91	2009-01-17		
1001144	Context-1001144	soccer	Team-23	1998-09-25		
1002475	Context-1002475	obstacle race for swimming	Team-19	2017-04-10		
1001143	Context-1001143	racquets	Team-77	2007-05-23		
1002474	Context-1002474	volleyball (indoor)	Team-46	2006-03-09		
1001146	Context-1001146	soccer	Team-53	1999-10-11		
1002477	Context-1002477	netball	Team-27	2016-10-07		
1001145	Context-1001145	surfing	Team-91	2009-12-07		
1002476	Context-1002476	road cycling	Team-89	1998-08-03		
1001140	Context-1001140	jeu de paume	Team-8	2005-01-08		
1002471	Context-1002471	climbing	Team-65	2005-07-17		
1002470	Context-1002470	table tennis	Team-8	2010-12-03		
1001142	Context-1001142	wrestling	Team-21	2009-07-07		
1002473	Context-1002473	sailing	Team-23	2001-02-19		
1001141	Context-1001141	field hockey	Team-97	2000-11-24		
1002472	Context-1002472	plunge for distance	Team-48	2007-04-23		
1001177	Context-1001177	rugby union	Team-93	2008-07-27		
1001176	Context-1001176	croquet	Team-61	2000-08-23		
1001179	Context-1001179	chariot racing	Team-61	1999-04-07		
1001178	Context-1001178	water polo	Team-67	1999-03-18		
1001173	Context-1001173	racquets	Team-90	2001-01-06		
1001172	Context-1001172	underwater swimming	Team-95	2002-07-03		
1001175	Context-1001175	tug-of-war	Team-30	2011-04-12		
1001174	Context-1001174	soccer	Team-40	1998-05-21		
1001171	Context-1001171	jeu de paume	Team-22	1999-06-14		
1001170	Context-1001170	pankration	Team-20	2015-01-12		
1001169	Context-1001169	equestrian	Team-94	2007-11-28		
1001166	Context-1001166	underwater swimming	Team-68	2014-11-28		
1002497	Context-1002497	wrestling	Team-45	2011-03-25		
1001165	Context-1001165	softball	Team-21	2015-01-12		
1002496	Context-1002496	squash	Team-27	1998-01-26		
1001168	Context-1001168	gymnastics	Team-50	2000-10-12		
1002499	Context-1002499	field hockey	Team-83	2006-08-11		
1001167	Context-1001167	pentathlon	Team-5	2002-07-27		
1002498	Context-1002498	golf	Team-12	2007-07-26		
1001162	Context-1001162	judo	Team-51	2014-12-08		
1002493	Context-1002493	dancing	Team-62	2002-02-28		
1001161	Context-1001161	tug-of-war	Team-44	2011-08-18		
1002492	Context-1002492	jeu de paume	Team-62	2004-06-10		
1001164	Context-1001164	judo	Team-51	2014-12-15		
1002495	Context-1002495	gymnastics	Team-15	2011-10-14		
1001163	Context-1001163	canoe	Team-55	2003-05-17		
1002494	Context-1002494	taekwondo	Team-55	2009-03-06		
1001160	Context-1001160	rowing	Team-93	2009-11-17		
1002491	Context-1002491	mountain cycling	Team-23	2006-02-24		
1002490	Context-1002490	fencing	Team-1	2009-05-16		
1006009	Context-1006009	tennis	Team-58	2008-07-21		
1006008	Context-1006008	road cycling	Team-14	2004-02-21		
1006007	Context-1006007	wrestling	Team-3	2009-08-09		
1006006	Context-1006006	wrestling	Team-83	2016-10-15		
1006005	Context-1006005	soccer	Team-92	2008-10-28		
1007336	Context-1007336	tug-of-war	Team-15	1999-08-02		
1008667	Context-1008667	underwater swimming	Team-50	2013-03-05		
1009999	Context-1009999	obstacle race for swimming	Team-16	1999-01-09		
1007337	Context-1007337	plunge for distance	Team-25	2017-06-18		
1008668	Context-1008668	dancing	Team-82	2006-01-14		
1009998	Context-1009998	handball	Team-88	2015-12-18		
1007338	Context-1007338	obstacle race for swimming	Team-23	2016-09-19		
1008669	Context-1008669	volleyball (indoor)	Team-50	2004-12-01		
1007339	Context-1007339	softball	Team-44	2015-02-03		
1009991	Context-1009991	golf	Team-43	2001-11-05		
1008660	Context-1008660	volleyball (indoor)	Team-95	2001-12-11		
1009990	Context-1009990	wrestling	Team-67	2003-01-27		
1007330	Context-1007330	boxing	Team-60	2005-01-17		
1008661	Context-1008661	handball	Team-11	2007-12-03		
1009993	Context-1009993	triathlon	Team-86	2012-11-14		
1007331	Context-1007331	tug-of-war	Team-70	1999-04-10		
1008662	Context-1008662	obstacle race for swimming	Team-84	1999-05-23		
1009992	Context-1009992	canoe	Team-27	2005-11-24		
1007332	Context-1007332	field hockey	Team-69	2006-06-16		
1008663	Context-1008663	weightlifting	Team-19	2010-07-11		
1009995	Context-1009995	roller sport	Team-37	2011-08-08		
1007333	Context-1007333	swimming	Team-52	2007-12-16		
1008664	Context-1008664	volleyball (indoor)	Team-89	2009-09-17		
1009994	Context-1009994	boxing	Team-48	2008-09-18		
1007334	Context-1007334	roller sport	Team-33	2008-09-26		
1008665	Context-1008665	netball	Team-91	2017-04-28		
1009997	Context-1009997	water polo	Team-51	2016-09-04		
1007335	Context-1007335	boxing	Team-65	2003-06-03		
1008666	Context-1008666	sailing	Team-12	2012-01-25		
1009996	Context-1009996	lacrosse	Team-8	2000-06-10		
1006004	Context-1006004	beach volleyball	Team-6	2006-03-24		
1006003	Context-1006003	jeu de paume	Team-8	2004-07-14		
1006002	Context-1006002	water polo	Team-78	2008-04-12		
1006001	Context-1006001	shooting	Team-52	2017-09-17		
1006000	Context-1006000	diving	Team-9	2017-01-24		
1007325	Context-1007325	taekwondo	Team-12	2016-05-16		
1008656	Context-1008656	track and field	Team-26	2008-04-09		
1009988	Context-1009988	lacrosse	Team-36	2012-02-19		
1007326	Context-1007326	weightlifting	Team-21	2008-03-25		
1008657	Context-1008657	kayak	Team-18	2006-08-10		
1009987	Context-1009987	netball	Team-43	2012-05-26		
1007327	Context-1007327	surfing	Team-95	2007-11-02		
1008658	Context-1008658	rowing	Team-65	1998-01-15		
1007328	Context-1007328	plunge for distance	Team-6	2008-06-21		
1008659	Context-1008659	plunge for distance	Team-80	1998-12-12		
1009989	Context-1009989	synchronized swimming	Team-3	2011-02-10		
1007329	Context-1007329	handball	Team-47	2012-02-15		
1009980	Context-1009980	archery	Team-4	1999-06-03		
1008650	Context-1008650	kayak	Team-26	2008-01-18		
1009982	Context-1009982	lacrosse	Team-83	2014-05-03		
1007320	Context-1007320	synchronized swimming	Team-83	2007-10-25		
1008651	Context-1008651	taekwondo	Team-13	2014-09-23		
1009981	Context-1009981	jeu de paume	Team-13	2000-10-10		
1007321	Context-1007321	canoe	Team-13	2004-08-01		
1008652	Context-1008652	baseball	Team-13	2012-02-09		
1009984	Context-1009984	jeu de paume	Team-42	2013-07-14		
1007322	Context-1007322	fencing	Team-11	2008-08-25		
1008653	Context-1008653	wakeboard	Team-93	2014-04-26		
1009983	Context-1009983	lacrosse	Team-49	2000-10-22		
1007323	Context-1007323	handball	Team-81	2010-08-12		
1008654	Context-1008654	judo	Team-29	2005-06-11		
1009986	Context-1009986	taekwondo	Team-24	2000-04-11		
1007324	Context-1007324	archery	Team-93	2015-12-13		
1008655	Context-1008655	bowling	Team-41	2015-03-23		
1009985	Context-1009985	tug-of-war	Team-63	2004-05-13		
1006029	Context-1006029	squash	Team-95	2016-11-17		
1006028	Context-1006028	cricket	Team-51	2007-08-19		
1006027	Context-1006027	karate	Team-83	2001-11-22		
1007358	Context-1007358	plunge for distance	Team-16	2012-10-09		
1008689	Context-1008689	soccer	Team-32	2004-03-22		
1007359	Context-1007359	diving	Team-43	2001-06-22		
1007350	Context-1007350	jeu de paume	Team-95	1998-01-19		
1008681	Context-1008681	soccer	Team-81	2014-01-02		
1007351	Context-1007351	handball	Team-10	2004-08-01		
1008682	Context-1008682	roller sport	Team-75	2016-06-16		
1007352	Context-1007352	basketball	Team-56	2005-01-03		
1008683	Context-1008683	wrestling	Team-11	2016-02-07		
1007353	Context-1007353	dancing	Team-52	2006-08-27		
1008684	Context-1008684	obstacle race for swimming	Team-15	2016-12-15		
1007354	Context-1007354	archery	Team-54	2008-08-15		
1008685	Context-1008685	tennis	Team-61	2017-06-18		
1007355	Context-1007355	taekwondo	Team-66	1998-03-11		
1008686	Context-1008686	rugby union	Team-60	1998-03-28		
1007356	Context-1007356	handball	Team-96	2012-10-08		
1008687	Context-1008687	archery	Team-82	2007-09-10		
1007357	Context-1007357	diving	Team-14	2005-07-12		
1008688	Context-1008688	road cycling	Team-38	1999-12-02		
1006026	Context-1006026	baseball	Team-34	2013-12-15		
1006025	Context-1006025	sailing	Team-10	1999-07-07		
1006024	Context-1006024	racquets	Team-87	2000-02-18		
1006023	Context-1006023	obstacle race for swimming	Team-59	2012-11-14		
1006022	Context-1006022	roller sport	Team-40	2005-04-22		
1006021	Context-1006021	fencing	Team-78	2007-11-22		
1006020	Context-1006020	roller sport	Team-41	2006-04-11		
1008680	Context-1008680	tug-of-war	Team-6	2001-08-01		
1006019	Context-1006019	rugby union	Team-29	2010-07-18		
1006018	Context-1006018	baseball	Team-82	2003-03-13		
1006017	Context-1006017	sailing	Team-87	2000-05-27		
1006016	Context-1006016	rowing	Team-90	2008-01-04		
1007347	Context-1007347	pankration	Team-70	2008-11-14		
1008678	Context-1008678	volleyball (indoor)	Team-55	2017-10-19		
1007348	Context-1007348	pankration	Team-62	2001-03-03		
1008679	Context-1008679	roller sport	Team-13	2010-12-21		
1007349	Context-1007349	tug-of-war	Team-1	2005-08-14		
1008670	Context-1008670	field hockey	Team-34	2005-12-09		
1007340	Context-1007340	netball	Team-23	2011-05-13		
1008671	Context-1008671	cricket	Team-17	1999-08-28		
1007341	Context-1007341	mountain cycling	Team-43	2001-01-11		
1008672	Context-1008672	lacrosse	Team-36	2012-11-09		
1007342	Context-1007342	field hockey	Team-48	2011-01-28		
1008673	Context-1008673	rowing	Team-60	2003-01-15		
1007343	Context-1007343	beach volleyball	Team-77	2014-07-04		
1008674	Context-1008674	croquet	Team-37	2001-04-05		
1007344	Context-1007344	cricket	Team-32	2008-12-18		
1008675	Context-1008675	sailing	Team-52	2011-10-14		
1007345	Context-1007345	surfing	Team-61	2014-12-04		
1008676	Context-1008676	archery	Team-76	2005-02-24		
1007346	Context-1007346	karate	Team-65	2005-07-19		
1008677	Context-1008677	diving	Team-56	2005-08-16		
1006015	Context-1006015	table tennis	Team-3	2012-05-14		
1006014	Context-1006014	rowing	Team-10	2014-12-12		
1006013	Context-1006013	tug-of-war	Team-34	2003-04-25		
1006012	Context-1006012	table tennis	Team-2	2016-06-19		
1006011	Context-1006011	rowing	Team-80	2015-04-02		
1006010	Context-1006010	rugby 7s	Team-30	2012-06-01		
1008623	Context-1008623	volleyball (indoor)	Team-71	2017-12-25		
1009955	Context-1009955	baseball	Team-96	2014-07-24		
1008624	Context-1008624	road cycling	Team-81	2007-02-19		
1009954	Context-1009954	track and field	Team-86	2010-09-25		
1008625	Context-1008625	pankration	Team-75	2011-04-14		
1009957	Context-1009957	motor boating	Team-15	2000-06-03		
1008626	Context-1008626	baseball	Team-12	1999-10-15		
1009956	Context-1009956	lacrosse	Team-83	2002-05-16		
1008627	Context-1008627	jeu de paume	Team-37	2015-01-25		
1009959	Context-1009959	netball	Team-53	2014-03-19		
1008628	Context-1008628	beach volleyball	Team-2	2003-05-24		
1009958	Context-1009958	polo	Team-89	2016-07-21		
1008629	Context-1008629	pentathlon	Team-55	2003-12-11		
1009951	Context-1009951	jeu de paume	Team-9	1999-09-10		
1008620	Context-1008620	wrestling	Team-12	2014-10-01		
1009950	Context-1009950	basketball	Team-29	2014-10-03		
1008621	Context-1008621	handball	Team-88	2013-04-10		
1009953	Context-1009953	dancing	Team-9	2000-12-13		
1008622	Context-1008622	table tennis	Team-83	2000-03-19		
1009952	Context-1009952	synchronized swimming	Team-95	2005-08-07		
1008612	Context-1008612	softball	Team-92	2017-01-13		
1009944	Context-1009944	dancing	Team-83	2007-06-04		
1008613	Context-1008613	rugby union	Team-86	2007-06-27		
1009943	Context-1009943	wakeboard	Team-64	2013-04-02		
